Store_ID,Store_Name,Brand_Name,Store_Type,City,City_Tier,Product_Name,Category,Sub_Category,Product_Stage,Quantity_Available,Units_Sold,Unit_Price,Cost_Price,Revenue,Profit_Margin,Average_Order_Value,Inventory_Turnover,Days_of_Stock,Customer_Segment,Sales_Channel,Payment_Method,Supplier,Supplier_Rating,Promotion_Type,Promotion_Impact,Max_Discount_Offered,Return_Rate,Return_Reason,Customer_Satisfaction,Online_Rating,Review_Count,Sales_Rep_Experience,Sales_Rep_Rating,Market_Share,Competition_Level,Competitor_Count,Brand_Loyalty,Brand_Awareness,Price_Competitiveness,Weather_Impact,Delivery_Time,Shipping_Cost,Month,Year,Quarter,Season
BX_BANGALORE_089,BrandX_India Apparel Bangalore,BrandX_India,Mall Store,Bangalore,Metro,Pepe Jeans,Clothes,Jeans,Mature,99,14,4090,3240,57260,20.78,5597,1.7,212,Budget,BrandX_India Online,UPI,BrandX_India Wholesale,NaN,Festival Offer,35.3,33,4.7,Poor Quality,4.4,4.7,235,1,3.5,13.4,Very High,17,80.8,87.5,Aggressive,Medium,2,88,9,2022,Q3,Monsoon
BX_JAIPUR_006,BrandX_India Style Jaipur,BrandX_India,Street Store,Jaipur,Tier2,Zara Casual Shirt,Clothes,T-Shirts,New Launch,34,15,2198,1680,32970,23.57,2325,5.29,68,Mid-Range,BrandX_India Social Commerce,Credit,BrandX_India Direct Import,NaN,BOGO,32.6,20,2,Poor Quality,4.5,4.9,314,6,4.5,6.5,Medium,6,73.8,61.4,Standard,Medium,3,52,9,2022,Q3,Monsoon
BX_CHENNAI_068,BrandX_India Accessories Chennai,BrandX_India,Mall Store,Chennai,Metro,Samsung Galaxy Watch,Gadgets,Smart Watches,New Launch,81,10,29615,22627,296150,23.6,37534,1.48,243,Mid-Range,BrandX_India Social Commerce,Wallet,BrandX_India Local Sourcing,NaN,Festival Offer,33.7,46,1.5,Wrong Size,3.9,4.7,341,4,5,12.7,Very High,24,82.3,81.7,Aggressive,Low,1,106,9,2022,Q3,Monsoon
BX_AHMEDABAD_054,BrandX_India Connect Ahmedabad,BrandX_India,Express,Ahmedabad,Tier1,Bose SoundLink,Gadgets,Bluetooth Speakers,Declining,118,6,17580,14404,105480,18.07,21362,0.61,590,Premium,BrandX_India Store,UPI,BrandX_India Wholesale,NaN,Clearance,20.9,33,7.3,Damaged,3.9,4.6,369,7,4.1,14,Medium,10,90.3,78.8,Standard,Low,3,69,9,2022,Q3,Monsoon
BX_SURAT_019,BrandX_India Electronics Surat,BrandX_India,Online Hub,Surat,Tier2,Samsung Galaxy S23,Electronics,Smartphones,New Launch,61,27,59790,50748,1614330,15.12,77850,5.31,68,Mid-Range,BrandX_India App,EMI,BrandX_India Direct Import,NaN,Flash Sale,20,38,2.2,Changed Mind,4.2,4.6,475,10,3.9,11.2,Medium,7,71.4,64.5,Standard,Low,7,260,9,2022,Q3,Monsoon
BX_DELHI_062,BrandX_India Trends Delhi,BrandX_India,Mall Store,Delhi,Metro,Adidas Ultraboost,Clothes,Shoes,Mature,226,50,11648,9837,582400,15.55,13820,2.65,136,Luxury,BrandX_India Online,Credit,BrandX_India Wholesale,NaN,No Promotion,0,0,5.6,Defective,4,4.9,87,7,3.7,17.9,Very High,25,84.9,89.9,Aggressive,Medium,5,71,9,2022,Q3,Monsoon
BX_DELHI_001,BrandX_India Style Delhi,BrandX_India,Online Hub,Delhi,Metro,Pepe Jeans,Clothes,Jeans,Discontinued,84,45,4217,3447,189765,18.26,5373,6.43,56,Mid-Range,BrandX_India Online,UPI,BrandX_India Direct Import,NaN,Flash Sale,25.2,45,6.5,Damaged,4.2,4,461,10,4.1,16.8,High,25,77.7,83.4,Competitive,Medium,2,63,9,2022,Q3,Monsoon
BX_BANGALORE_024,BrandX_India Mobile Bangalore,BrandX_India,Street Store,Bangalore,Metro,JBL Charge 5,Gadgets,Bluetooth Speakers,Discontinued,206,39,9295,6747,362505,27.41,12845,2.27,158,Premium,BrandX_India Store,Wallet,BrandX_India Direct Import,NaN,Clearance,15.8,8,4.1,Poor Quality,3.9,4.2,486,7,4.1,13.4,Very High,21,98.4,87.2,Aggressive,Low,6,64,9,2022,Q3,Monsoon
BX_DELHI_017,BrandX_India Superstore Delhi,BrandX_India,Online Hub,Delhi,Metro,Moong Dal 1kg,Groceries,Dal,Declining,180,122,132,96,16104,27.27,175,8.13,44,Budget,BrandX_India Store,Card,BrandX_India Local Sourcing,NaN,Flash Sale,19.2,33,6.1,Poor Quality,3.8,4.4,242,9,4.7,16.7,High,21,84.6,83.2,Competitive,Low,1,81,9,2022,Q3,Monsoon
BX_DELHI_090,BrandX_India Daily Delhi,BrandX_India,Express,Delhi,Metro,Toor Dal 1kg,Groceries,Dal,New Launch,199,46,220,170,10120,22.73,278,2.77,130,Budget,BrandX_India Store,Credit,BrandX_India Wholesale,NaN,Clearance,14.6,6,1.4,Damaged,3.6,3.9,187,2,3.9,15.7,High,20,84.1,82.8,Competitive,Low,4,81,9,2022,Q3,Monsoon
BX_DELHI_097,BrandX_India Style Delhi,BrandX_India,Flagship,Delhi,Metro,Nike Air Max,Clothes,Shoes,Discontinued,27,9,8898,6783,80082,23.77,9445,4,90,Budget,BrandX_India Online,Card,BrandX_India Direct Import,NaN,BOGO,11.1,29,4.7,Damaged,4.4,4.5,312,2,4.2,15.1,Very High,25,75.7,81.9,Aggressive,Medium,2,89,9,2022,Q3,Monsoon
BX_DELHI_054,BrandX_India Digital Delhi,BrandX_India,Express,Delhi,Metro,Samsung Galaxy S23,Electronics,Smartphones,Discontinued,164,40,80751,68580,3230040,15.07,82338,2.93,123,Premium,BrandX_India App,Cash,BrandX_India Brand Partners,NaN,Festival Offer,32.9,49,6.1,Changed Mind,4.5,4.3,386,3,4.5,20.6,Very High,22,90.4,84.4,Aggressive,Low,3,199,9,2022,Q3,Monsoon
BX_HYDERABAD_023,BrandX_India Electronics Hyderabad,BrandX_India,Mall Store,Hyderabad,Metro,Samsung Galaxy S23,Electronics,Smartphones,New Launch,226,43,71673,56475,3081939,21.2,74232,2.28,158,Mid-Range,BrandX_India Social Commerce,Cash,BrandX_India Direct Import,NaN,BOGO,26,42,5.2,Poor Quality,4.5,4.6,441,10,4.2,29.1,High,20,76.7,86.6,Competitive,Low,3,190,9,2022,Q3,Monsoon
BX_MUMBAI_096,BrandX_India Trends Mumbai,BrandX_India,Express,Mumbai,Metro,Nike Air Max,Clothes,Shoes,Mature,133,21,9565,7860,200865,17.83,13455,1.89,190,Mid-Range,BrandX_India Phone Order,UPI,BrandX_India Brand Partners,NaN,BOGO,37.7,39,4.3,Damaged,3.9,4.4,488,10,4,14.2,High,21,77.7,80.5,Competitive,Medium,2,71,9,2022,Q3,Monsoon
BX_BANGALORE_088,BrandX_India Digital Bangalore,BrandX_India,Street Store,Bangalore,Metro,LG OLED 55Inch,Electronics,Smart TVs,Mature,189,25,106007,76887,2650175,27.47,148365,1.59,227,Mid-Range,BrandX_India Store,Credit,BrandX_India Wholesale,NaN,No Promotion,0,0,3.7,Defective,4.3,4.8,341,3,4.6,24.5,Very High,20,76.7,88.6,Aggressive,Low,5,275,9,2022,Q3,Monsoon
BX_DELHI_071,BrandX_India Living Delhi,BrandX_India,Flagship,Delhi,Metro,Blue Star 1 Ton,Home Appliances,Air Conditioners,Declining,92,42,34531,27718,1450302,19.73,51658,5.48,66,Premium,BrandX_India Online,Card,BrandX_India Wholesale,NaN,Flash Sale,32,20,5,Poor Quality,3.8,4,328,8,4.5,19.7,Very High,18,97.6,83.9,Aggressive,Low,3,654,9,2022,Q3,Monsoon
BX_SURAT_098,BrandX_India Comfort Surat,BrandX_India,Street Store,Surat,Tier2,IFB 7kg Front Load,Home Appliances,Washing Machines,Discontinued,97,15,31802,26110,477030,17.9,39743,1.86,194,Premium,BrandX_India Online,EMI,BrandX_India E-commerce Hub,NaN,Festival Offer,14.4,7,6.9,Changed Mind,4.6,4,490,4,4.2,8.5,Medium,6,90.7,60.3,Standard,Low,3,530,9,2022,Q3,Monsoon
BX_MUMBAI_095,BrandX_India Electronics Mumbai,BrandX_India,Mall Store,Mumbai,Metro,MacBook Air M2,Electronics,Laptops,New Launch,52,10,121422,101797,1214220,16.16,181745,2.31,156,Luxury,BrandX_India Social Commerce,Wallet,BrandX_India Local Sourcing,NaN,Festival Offer,32.2,21,0.5,Changed Mind,4.4,4.2,161,5,4.9,25.3,High,18,78.7,85,Competitive,Low,3,179,9,2022,Q3,Monsoon
BX_HYDERABAD_018,BrandX_India Electronics Hyderabad,BrandX_India,Flagship,Hyderabad,Metro,Sony WH-1000XM5,Electronics,Headphones,New Launch,130,29,30364,24944,880556,17.85,42936,2.68,134,Mid-Range,BrandX_India Store,Cash,BrandX_India Local Sourcing,NaN,Flash Sale,28.4,44,5.5,Damaged,4.6,4,178,2,4.5,27,High,24,77,82.9,Competitive,Low,2,279,9,2022,Q3,Monsoon
BX_MUMBAI_058,BrandX_India Appliances Mumbai,BrandX_India,Flagship,Mumbai,Metro,Kent Grand Plus,Home Appliances,Water Purifiers,Growing,221,49,25975,20568,1272775,20.82,30005,2.66,135,Premium,BrandX_India App,Card,BrandX_India Local Sourcing,NaN,Discount,38.8,32,2.7,Poor Quality,4,4.1,339,3,4.4,10.5,Very High,24,93.8,82.5,Aggressive,Low,4,483,9,2022,Q3,Monsoon
BX_AHMEDABAD_003,BrandX_India Style Ahmedabad,BrandX_India,Flagship,Ahmedabad,Tier1,Nike Jacket,Clothes,Jackets,New Launch,179,40,6658,5282,266320,20.67,7710,2.68,134,Budget,BrandX_India Online,Wallet,BrandX_India E-commerce Hub,NaN,No Promotion,0,0,0.7,Poor Quality,3.9,3.9,197,4,4.6,15.6,Medium,13,76.6,74.4,Standard,Medium,1,128,9,2022,Q3,Monsoon
BX_BHOPAL_023,BrandX_India Superstore Bhopal,BrandX_India,Online Hub,Bhopal,Tier2,Olive Oil 500ml,Groceries,Oil,Growing,234,55,396,334,21780,15.66,470,2.82,128,Premium,BrandX_India Phone Order,UPI,BrandX_India Wholesale,NaN,Discount,30.3,45,2.5,Defective,4.4,4.1,250,7,4.6,8.4,Medium,6,86.1,60.3,Standard,Low,5,84,9,2022,Q3,Monsoon
BX_CHENNAI_081,BrandX_India Smart Chennai,BrandX_India,Express,Chennai,Metro,Apple Watch Series 8,Gadgets,Smart Watches,New Launch,89,65,53936,39519,3505840,26.73,62301,8.76,41,Mid-Range,BrandX_India Social Commerce,UPI,BrandX_India E-commerce Hub,NaN,Discount,35.6,29,5.4,Defective,4,4.1,179,2,4.8,16.4,Very High,19,84.5,88.3,Aggressive,Low,1,116,9,2022,Q3,Monsoon
BX_BANGALORE_028,BrandX_India Electronics Bangalore,BrandX_India,Flagship,Bangalore,Metro,AirPods Pro,Electronics,Headphones,Growing,85,21,22421,16414,470841,26.79,24717,2.96,121,Luxury,BrandX_India Phone Order,Cash,BrandX_India Local Sourcing,NaN,BOGO,11.4,14,5.6,Changed Mind,4.4,3.8,455,6,4.3,29.2,Very High,24,76.3,82.5,Aggressive,Low,1,224,9,2022,Q3,Monsoon
BX_DELHI_087,BrandX_India Trends Delhi,BrandX_India,Mall Store,Delhi,Metro,Levi's 511 Jeans,Clothes,Jeans,Declining,45,9,4269,3470,38421,18.72,4909,2.4,150,Budget,BrandX_India Phone Order,Credit,BrandX_India E-commerce Hub,NaN,BOGO,28.3,35,7.6,Wrong Size,4.4,4.4,26,1,4.4,10.9,High,15,84.8,85.9,Competitive,Medium,1,138,9,2022,Q3,Monsoon
BX_BANGALORE_022,BrandX_India Tech Hub Bangalore,BrandX_India,Express,Bangalore,Metro,MacBook Air M2,Electronics,Laptops,Discontinued,219,51,99383,78646,5068533,20.87,125053,2.79,129,Luxury,BrandX_India Social Commerce,Cash,BrandX_India Wholesale,NaN,Flash Sale,38.6,46,2,Wrong Size,4.6,4.6,284,1,4.5,24,High,23,78.3,86.5,Competitive,Low,6,278,9,2022,Q3,Monsoon
BX_MUMBAI_006,BrandX_India Express Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Brown Sugar 500g,Groceries,Sugar,Declining,138,49,109,93,5341,14.68,116,4.26,84,Budget,BrandX_India Phone Order,UPI,BrandX_India Local Sourcing,NaN,Discount,14.6,21,3.4,Wrong Size,3.6,4.6,402,3,3.8,14.3,Very High,17,82.5,86,Aggressive,Low,5,86,9,2022,Q3,Monsoon
BX_SURAT_077,BrandX_India Connect Surat,BrandX_India,Online Hub,Surat,Tier2,Sony Alpha a7 IV,Gadgets,Cameras,Mature,200,31,242036,172496,7503116,28.73,264714,1.86,194,Luxury,BrandX_India Store,Cash,BrandX_India Wholesale,NaN,BOGO,38,39,7.4,Defective,4.5,4,301,2,4,5.1,Medium,4,68.7,60.7,Standard,Low,2,139,9,2022,Q3,Monsoon
BX_MUMBAI_063,BrandX_India Style Mumbai,BrandX_India,Mall Store,Mumbai,Metro,Zara Evening Dress,Clothes,Dresses,Declining,125,43,4681,3434,201283,26.64,6028,4.13,87,Budget,BrandX_India Social Commerce,UPI,BrandX_India Direct Import,NaN,Discount,15.8,29,4.3,Damaged,4.1,4.1,21,5,3.6,13.3,Very High,23,84.8,80.7,Aggressive,Medium,3,146,9,2022,Q3,Monsoon
BX_DELHI_057,BrandX_India Digital Delhi,BrandX_India,Mall Store,Delhi,Metro,OnePlus 11,Electronics,Smartphones,New Launch,77,34,67276,53762,2287384,20.09,82273,5.3,68,Premium,BrandX_India Store,Card,BrandX_India Wholesale,NaN,Festival Offer,27.1,29,2.9,Changed Mind,4.2,4.9,87,9,4.1,28.4,Very High,23,93.8,85.6,Aggressive,Low,1,237,9,2022,Q3,Monsoon
BX_BANGALORE_011,BrandX_India Express Bangalore,BrandX_India,Express,Bangalore,Metro,Basmati Rice 5kg,Groceries,Rice,Discontinued,215,34,615,452,20910,26.5,743,1.9,190,Luxury,BrandX_India Store,Cash,BrandX_India E-commerce Hub,NaN,Discount,30.1,25,6.8,Wrong Size,3.8,4.9,133,1,3.8,10.5,High,24,82.5,83.4,Competitive,Low,7,61,9,2022,Q3,Monsoon
BX_DELHI_050,BrandX_India Tech Hub Delhi,BrandX_India,Street Store,Delhi,Metro,HP Pavilion,Electronics,Laptops,Declining,56,43,62185,44591,2673955,28.29,79380,9.21,39,Premium,BrandX_India Online,Card,BrandX_India Direct Import,NaN,Clearance,16.7,26,1.5,Damaged,4.7,3.9,433,2,4.3,25.4,High,24,98.8,88.2,Competitive,Low,3,240,9,2022,Q3,Monsoon
BX_AHMEDABAD_026,BrandX_India Appliances Ahmedabad,BrandX_India,Street Store,Ahmedabad,Tier1,Kent Grand Plus,Home Appliances,Water Purifiers,Mature,45,10,20350,15040,203500,26.09,27435,2.67,135,Budget,BrandX_India Social Commerce,Wallet,BrandX_India Local Sourcing,NaN,Clearance,18.4,7,1.8,Wrong Size,4.2,4.5,237,7,3.7,19.8,Medium,13,74.8,75.4,Standard,Low,5,212,9,2022,Q3,Monsoon
BX_HYDERABAD_016,BrandX_India Living Hyderabad,BrandX_India,Express,Hyderabad,Metro,IFB 7kg Front Load,Home Appliances,Washing Machines,Discontinued,133,52,41815,34204,2174380,18.2,59994,4.69,77,Budget,BrandX_India Phone Order,EMI,BrandX_India Brand Partners,NaN,Discount,32.1,50,5.3,Defective,3.8,4.7,306,2,4.4,13.6,Very High,16,80.9,88.7,Aggressive,Low,7,693,9,2022,Q3,Monsoon
BX_CHENNAI_081,BrandX_India Living Chennai,BrandX_India,Flagship,Chennai,Metro,LG 28L Convection,Home Appliances,Microwaves,Declining,250,64,14398,10355,921472,28.08,14486,3.07,117,Luxury,BrandX_India Online,Credit,BrandX_India Direct Import,NaN,Discount,16.4,34,0.9,Poor Quality,4.1,4.3,93,3,3.5,14.5,High,15,80.6,89.9,Competitive,Low,5,489,9,2022,Q3,Monsoon
BX_MUMBAI_097,BrandX_India Daily Mumbai,BrandX_India,Express,Mumbai,Metro,Brown Sugar 500g,Groceries,Sugar,Discontinued,97,33,105,75,3465,28.57,127,4.08,88,Mid-Range,BrandX_India Store,EMI,BrandX_India Brand Partners,NaN,No Promotion,0,0,6.1,Changed Mind,3.9,4.6,76,6,4.6,18.3,Very High,24,84.8,81.8,Aggressive,Low,5,89,9,2022,Q3,Monsoon
BX_DELHI_059,BrandX_India Gadget Zone Delhi,BrandX_India,Street Store,Delhi,Metro,LG OLED 55Inch,Electronics,Smart TVs,Growing,65,51,121960,86742,6219960,28.88,148890,9.42,38,Premium,BrandX_India App,UPI,BrandX_India Local Sourcing,NaN,Discount,10.1,36,1.5,Changed Mind,4.3,3.9,420,1,4.9,26,Very High,15,99.3,85.7,Aggressive,Low,7,235,10,2022,Q4,Winter
BX_DELHI_046,BrandX_India Gadget Zone Delhi,BrandX_India,Online Hub,Delhi,Metro,MacBook Air M2,Electronics,Laptops,Discontinued,162,35,103979,88366,3639265,15.02,138964,2.59,139,Mid-Range,BrandX_India Store,Wallet,BrandX_India Direct Import,NaN,Festival Offer,12.6,22,4.8,Damaged,4.6,4,224,9,4.1,20.5,High,22,81.4,88.3,Competitive,Low,6,172,10,2022,Q4,Winter
BX_JAIPUR_034,BrandX_India Comfort Jaipur,BrandX_India,Flagship,Jaipur,Tier2,LG Double Door 260L,Home Appliances,Refrigerators,Declining,157,59,23225,17866,1370275,23.07,26705,4.51,80,Luxury,BrandX_India Online,EMI,BrandX_India Local Sourcing,NaN,Flash Sale,26.4,26,2.8,Damaged,3.9,3.9,95,9,4.2,10.6,Low,6,68.8,64.1,Standard,Low,5,442,10,2022,Q4,Winter
BX_MUMBAI_073,BrandX_India Gadget Zone Mumbai,BrandX_India,Mall Store,Mumbai,Metro,Samsung Galaxy S23,Electronics,Smartphones,New Launch,258,80,71650,50821,5732000,29.07,80574,3.72,97,Luxury,BrandX_India Store,Cash,BrandX_India Wholesale,NaN,Discount,31,21,3.6,Damaged,4.7,5,311,7,4.1,23.8,Very High,22,78.1,83.8,Aggressive,Low,6,194,10,2022,Q4,Winter
BX_MUMBAI_031,BrandX_India Electronics Mumbai,BrandX_India,Flagship,Mumbai,Metro,MacBook Air M2,Electronics,Laptops,Mature,205,80,130368,99868,10429440,23.4,156527,4.68,77,Budget,BrandX_India Online,Card,BrandX_India Local Sourcing,NaN,No Promotion,0,0,5.8,Defective,4.8,4,497,9,3.8,25.6,High,19,79.8,81,Competitive,Low,3,247,10,2022,Q4,Winter
BX_DELHI_001,BrandX_India Superstore Delhi,BrandX_India,Flagship,Delhi,Metro,Basmati Rice 5kg,Groceries,Rice,Mature,173,62,501,390,31062,22.16,646,4.3,84,Premium,BrandX_India Phone Order,Card,BrandX_India Brand Partners,NaN,Clearance,39.6,8,4.3,Defective,4.1,4.5,294,6,3.9,18.1,High,19,99,80,Competitive,Low,7,117,10,2022,Q4,Winter
BX_MUMBAI_061,BrandX_India Fashion Mumbai,BrandX_India,Online Hub,Mumbai,Metro,Nike Jacket,Clothes,Jackets,Growing,133,52,6732,5043,350064,25.09,7798,4.69,77,Budget,BrandX_India Social Commerce,Credit,BrandX_India E-commerce Hub,NaN,No Promotion,0,0,5.8,Defective,4,4.3,430,7,3.6,13.4,Very High,24,78.7,82.7,Aggressive,Medium,6,143,10,2022,Q4,Winter
BX_JAIPUR_080,BrandX_India Superstore Jaipur,BrandX_India,Mall Store,Jaipur,Tier2,Toor Dal 1kg,Groceries,Dal,Discontinued,175,68,135,111,9180,17.78,137,4.66,77,Budget,BrandX_India Social Commerce,UPI,BrandX_India Brand Partners,NaN,Flash Sale,26.5,17,0,No Return,4.2,4.4,486,10,3.9,6.6,Medium,7,67.1,66.2,Standard,Low,1,129,10,2022,Q4,Winter
BX_BANGALORE_047,BrandX_India Home Bangalore,BrandX_India,Express,Bangalore,Metro,Blue Star 1 Ton,Home Appliances,Air Conditioners,Discontinued,151,66,41499,30799,2738934,25.78,54056,5.25,69,Budget,BrandX_India Phone Order,EMI,BrandX_India Brand Partners,NaN,Discount,26.2,16,6.3,Poor Quality,4.4,4.9,167,1,4.6,17.3,High,19,81.1,89.4,Competitive,Low,2,653,10,2022,Q4,Winter
BX_DELHI_093,BrandX_India Fresh Delhi,BrandX_India,Express,Delhi,Metro,White Sugar 1kg,Groceries,Sugar,Mature,218,105,53,42,5565,20.75,68,5.78,62,Budget,BrandX_India Online,Cash,BrandX_India Direct Import,NaN,Discount,28.5,17,1.5,Damaged,4.3,4.6,107,6,4.2,10.5,High,23,76.3,88.1,Competitive,Low,6,56,10,2022,Q4,Winter
BX_MUMBAI_051,BrandX_India Digital Mumbai,BrandX_India,Mall Store,Mumbai,Metro,Sony WH-1000XM5,Electronics,Headphones,Growing,246,75,37369,27370,2802675,26.76,47894,3.66,98,Luxury,BrandX_India Store,Wallet,BrandX_India Wholesale,NaN,Flash Sale,22.7,34,5.5,Damaged,4.8,4.7,488,3,3.6,26.9,High,21,81.2,88.2,Competitive,Low,1,272,10,2022,Q4,Winter
BX_DELHI_019,BrandX_India Apparel Delhi,BrandX_India,Mall Store,Delhi,Metro,Levi's 511 Jeans,Clothes,Jeans,Discontinued,149,64,4520,3644,289280,19.38,5890,5.15,70,Luxury,BrandX_India Store,Cash,BrandX_India Local Sourcing,NaN,Clearance,18.1,37,5.8,Damaged,4.2,4.5,219,10,3.5,19.9,High,20,83.2,81.9,Competitive,Medium,5,84,10,2022,Q4,Winter
BX_MUMBAI_079,BrandX_India Digital Mumbai,BrandX_India,Street Store,Mumbai,Metro,iPhone 14,Electronics,Smartphones,Declining,146,9,85702,63203,771318,26.25,108389,0.74,487,Mid-Range,BrandX_India Social Commerce,Cash,BrandX_India E-commerce Hub,NaN,Discount,35.9,12,1.6,Poor Quality,4.8,4.5,297,10,4.4,21.1,High,16,79.3,80.1,Competitive,Low,7,180,10,2022,Q4,Winter
BX_SURAT_010,BrandX_India Superstore Surat,BrandX_India,Mall Store,Surat,Tier2,Basmati Rice 5kg,Groceries,Rice,Mature,115,91,561,451,51051,19.61,780,9.5,38,Mid-Range,BrandX_India Phone Order,EMI,BrandX_India Direct Import,NaN,Discount,22.9,47,1.2,Changed Mind,3.7,4.8,273,8,4.1,8.2,Low,6,75.4,61.4,Standard,Low,6,86,10,2022,Q4,Winter
BX_CHENNAI_018,BrandX_India Mobile Chennai,BrandX_India,Online Hub,Chennai,Metro,Bose SoundLink,Gadgets,Bluetooth Speakers,New Launch,98,20,17052,13022,341040,23.63,22774,2.45,147,Premium,BrandX_India Phone Order,Card,BrandX_India Direct Import,NaN,Flash Sale,22,31,5.3,Defective,3.9,4.4,64,6,5,12.3,High,20,98.6,85.6,Competitive,Low,4,124,10,2022,Q4,Winter
BX_AHMEDABAD_072,BrandX_India Comfort Ahmedabad,BrandX_India,Mall Store,Ahmedabad,Tier1,Bosch 6kg Top Load,Home Appliances,Washing Machines,Discontinued,220,26,26776,22483,696176,16.03,29076,1.42,254,Budget,BrandX_India Online,Card,BrandX_India Local Sourcing,NaN,BOGO,11.6,36,0.9,Changed Mind,3.9,4.8,103,10,3.9,12.9,Medium,12,76.4,79.1,Standard,Low,6,671,10,2022,Q4,Winter
BX_BANGALORE_017,BrandX_India Mobile Bangalore,BrandX_India,Street Store,Bangalore,Metro,Bose SoundLink,Gadgets,Bluetooth Speakers,Mature,136,91,18226,13512,1658566,25.86,18455,8.03,45,Luxury,BrandX_India Social Commerce,Wallet,BrandX_India Direct Import,NaN,Flash Sale,10.2,38,4.3,Defective,4,4.8,160,3,4.1,11.9,High,15,75.3,88.4,Competitive,Low,3,58,10,2022,Q4,Winter
BX_AHMEDABAD_008,BrandX_India Fashion Ahmedabad,BrandX_India,Flagship,Ahmedabad,Tier1,Zara Casual Shirt,Clothes,T-Shirts,Growing,22,10,3123,2417,31230,22.61,4467,5.45,66,Mid-Range,BrandX_India Store,UPI,BrandX_India E-commerce Hub,NaN,Festival Offer,14.5,32,7.8,Damaged,3.8,4.1,296,8,4.5,10.3,High,12,69.5,75.1,Competitive,Medium,6,93,10,2022,Q4,Winter
BX_CHENNAI_036,BrandX_India Connect Chennai,BrandX_India,Street Store,Chennai,Metro,PlayStation 5,Gadgets,Gaming Consoles,Discontinued,242,86,54896,45577,4721056,16.98,70196,4.26,84,Luxury,BrandX_India Online,Card,BrandX_India Local Sourcing,NaN,Discount,23.2,33,4.6,Wrong Size,4.1,4.3,260,3,4.1,17.2,High,15,78.1,81.3,Competitive,Low,5,80,10,2022,Q4,Winter
BX_MUMBAI_022,BrandX_India Smart Mumbai,BrandX_India,Express,Mumbai,Metro,Apple Watch Series 8,Gadgets,Smart Watches,New Launch,224,56,38883,31199,2177448,19.76,52907,3,120,Luxury,BrandX_India Phone Order,Card,BrandX_India E-commerce Hub,NaN,Clearance,19,10,5.5,Wrong Size,4.6,4.1,282,4,4.8,15.2,High,23,76.7,85.7,Competitive,Low,7,97,10,2022,Q4,Winter
BX_MUMBAI_093,BrandX_India Smart Mumbai,BrandX_India,Express,Mumbai,Metro,Apple Watch Series 8,Gadgets,Smart Watches,Discontinued,176,27,43122,33465,1164294,22.39,52721,1.84,196,Mid-Range,BrandX_India Phone Order,Wallet,BrandX_India Direct Import,NaN,BOGO,27.5,12,8,Defective,4,4.6,206,6,4.6,18.6,High,17,80.1,81.3,Competitive,Low,3,95,10,2022,Q4,Winter
BX_DELHI_048,BrandX_India Gadget Zone Delhi,BrandX_India,Street Store,Delhi,Metro,AirPods Pro,Electronics,Headphones,Discontinued,254,84,27122,21514,2278248,20.68,35455,3.97,91,Mid-Range,BrandX_India App,Cash,BrandX_India Brand Partners,NaN,BOGO,32.8,10,1.1,Defective,4.4,4.1,453,3,4.8,24.4,Very High,19,84.9,84.4,Aggressive,Low,4,154,10,2022,Q4,Winter
BX_AHMEDABAD_020,BrandX_India Fashion Ahmedabad,BrandX_India,Mall Store,Ahmedabad,Tier1,Forever 21 Dress,Clothes,Dresses,Mature,215,23,2436,1934,56028,20.61,3422,1.28,280,Premium,BrandX_India Phone Order,UPI,BrandX_India Wholesale,NaN,BOGO,13.4,21,3.8,Changed Mind,4.1,4.8,192,10,3.9,13.3,High,12,85.5,80.1,Competitive,Medium,1,63,10,2022,Q4,Winter
BX_MUMBAI_072,BrandX_India Mobile Mumbai,BrandX_India,Express,Mumbai,Metro,Sony Alpha a7 IV,Gadgets,Cameras,Declining,183,75,254147,195512,19061025,23.07,327438,4.92,73,Luxury,BrandX_India Store,UPI,BrandX_India Direct Import,NaN,Discount,25,10,6.6,Defective,4.5,4.1,136,6,3.7,18.8,High,18,81.5,87.8,Competitive,Low,5,73,10,2022,Q4,Winter
BX_DELHI_055,BrandX_India Comfort Delhi,BrandX_India,Online Hub,Delhi,Metro,Bosch 6kg Top Load,Home Appliances,Washing Machines,Growing,140,31,27165,22682,842115,16.5,28129,2.66,135,Luxury,BrandX_India Store,Card,BrandX_India E-commerce Hub,NaN,Flash Sale,18.2,13,2.7,Defective,3.9,4.1,335,8,4.1,13.1,High,23,79.5,89.1,Competitive,Low,5,422,10,2022,Q4,Winter
BX_VISAKHAPATNAM_007,BrandX_India Gadget Zone Visakhapatnam,BrandX_India,Online Hub,Visakhapatnam,Tier2,Sony WH-1000XM5,Electronics,Headphones,Growing,206,36,30602,23399,1101672,23.54,31363,2.1,172,Luxury,BrandX_India App,EMI,BrandX_India Wholesale,NaN,Flash Sale,38.4,11,0.1,Damaged,4.5,3.9,88,10,3.5,5.9,Low,3,71.2,67.2,Standard,Low,7,179,10,2022,Q4,Winter
